,cpg,gene,correlation,p_value,regulation_type,strength
256,CpG_ptg000020l_10589614,FUN_028521,0.35836587489044697,0.023168953306924644,activation,0.35836587489044697
257,CpG_ptg000007l_10144998,FUN_028521,-0.312353701649421,0.049731991292588075,repression,0.312353701649421
258,CpG_ptg000020l_10589616,FUN_028521,0.3958878898196184,0.011449333305183353,activation,0.3958878898196184
259,CpG_ptg000009l_7035570,FUN_028521,0.3139042182174034,0.048549650648896166,activation,0.3139042182174034
260,CpG_ptg000007l_9141311,FUN_028521,0.31312825627891866,0.049138493570123815,activation,0.31312825627891866
261,CpG_ptg000004l_4756880,FUN_028521,0.39619503742009843,0.011379731508810444,activation,0.39619503742009843
262,CpG_ptg000047l_3573704,FUN_028521,0.40078714744650934,0.010381324632574454,activation,0.40078714744650934
263,CpG_ptg000007l_5089303,FUN_028521,-0.34751660994805345,0.02800754649937763,repression,0.34751660994805345
264,CpG_ptg000009l_7035575,FUN_028521,0.32205990788950656,0.042698151539004005,activation,0.32205990788950656
265,CpG_ptg000027l_11257026,FUN_022472,0.353806842614131,0.02510974182497666,activation,0.353806842614131
266,CpG_ptg000027l_2551179,FUN_022472,0.3162164143370524,0.04682867667179583,activation,0.3162164143370524
267,CpG_ptg000027l_11257173,FUN_022472,0.33875492448481814,0.032499990022200026,activation,0.33875492448481814
268,CpG_ptg000022l_5440529,FUN_022472,0.40785341316962725,0.008991352616448837,activation,0.40785341316962725
269,CpG_ptg000011l_8393753,FUN_022472,-0.3162193747982561,0.046826505202164664,repression,0.3162193747982561
270,CpG_ptg000023l_3503253,FUN_022472,-0.4025192102828786,0.01002468014059249,repression,0.4025192102828786
271,CpG_ptg000011l_967757,FUN_022472,0.31387805611917546,0.048569410833016455,activation,0.31387805611917546
272,CpG_ptg000027l_11257129,FUN_022472,0.3219907609560533,0.04274523911163249,activation,0.3219907609560533
273,CpG_ptg000018l_8066422,FUN_022472,0.3123944646522785,0.049700613741625405,activation,0.3123944646522785
274,CpG_ptg000023l_35051554,FUN_022472,0.4694002683455282,0.0022458572042696706,activation,0.4694002683455282
275,CpG_ptg000012l_8047014,FUN_014553,0.393411400060092,0.01202388759623094,activation,0.393411400060092
276,CpG_ptg000011l_8391132,FUN_014553,-0.3695123726600692,0.018944307748351544,repression,0.3695123726600692
277,CpG_ptg000012l_8047034,FUN_014553,0.36724797577242885,0.019745745483194528,activation,0.36724797577242885
278,CpG_ptg000027l_11257081,FUN_014553,-0.3182841666755143,0.0453316860377276,repression,0.3182841666755143
279,CpG_ptg000031l_13053283,FUN_013755,-0.39100787169943535,0.012604784827314565,repression,0.39100787169943535
280,CpG_ptg000018l_8065391,FUN_013755,0.371145336225532,0.018383446984652538,activation,0.371145336225532
281,CpG_ptg000025l_13842132,FUN_013755,-0.39485835579253425,0.011685283571401058,repression,0.39485835579253425
282,CpG_ptg000023l_1199651,FUN_013755,0.3190110970386026,0.0448147004849154,activation,0.3190110970386026
283,CpG_ntLink_8_16166893,FUN_013755,-0.3256972487999075,0.04027991350547611,repression,0.3256972487999075
284,CpG_ntLink_6_13134419,FUN_013755,-0.42531327609939296,0.006221440906339533,repression,0.42531327609939296
285,CpG_ptg000004l_4759974,FUN_013755,0.4547936098774004,0.003194760285162052,activation,0.4547936098774004
286,CpG_ptg000025l_13842128,FUN_013755,-0.3207178268554881,0.04361963335181887,repression,0.3207178268554881
287,CpG_ptg000007l_9141311,FUN_013755,0.38629412969216254,0.013813457186644297,activation,0.38629412969216254
288,CpG_ptg000025l_13842125,FUN_013755,-0.3938701345190315,0.011915646479743679,repression,0.3938701345190315
289,CpG_ptg000023l_1199639,FUN_013755,0.4347450434619181,0.005058384575860456,activation,0.4347450434619181
290,CpG_ptg000018l_8065358,FUN_013755,0.3651466948620177,0.020514677912267562,activation,0.3651466948620177
291,CpG_ptg000047l_3573704,FUN_013755,0.4242164528875754,0.006370621610255667,activation,0.4242164528875754
292,CpG_ntLink_8_16166883,FUN_013086,0.3995668237973971,0.010639054903241385,activation,0.3995668237973971
293,CpG_ntLink_8_16166717,FUN_013086,0.3438887335254312,0.02980103823986028,activation,0.3438887335254312
294,CpG_ptg000015l_6211680,FUN_013086,0.4858165591291422,0.0014832454000455898,activation,0.4858165591291422
295,CpG_ptg000012l_15244520,FUN_013086,0.45688070992390395,0.0030406978040150657,activation,0.45688070992390395
296,CpG_ptg000018l_8065391,FUN_013086,-0.32280908446938616,0.042190671925254046,repression,0.32280908446938616
297,CpG_ptg000020l_10589614,FUN_013086,0.4601076252309314,0.0028152880378668065,activation,0.4601076252309314
298,CpG_ntLink_6_13134800,FUN_013086,0.47685823723138554,0.001864777844678552,activation,0.47685823723138554
299,CpG_ptg000008l_12977341,FUN_013086,-0.364846905322769,0.020626397055421415,repression,0.364846905322769
300,CpG_ptg000020l_10589616,FUN_013086,0.46411205494965907,0.002556019520278385,activation,0.46411205494965907
301,CpG_ptg000047l_4021443,FUN_013086,0.34999756472268273,0.02683321081039951,activation,0.34999756472268273
302,CpG_ptg000012l_8047014,FUN_013086,0.4764140059268825,0.0018857660759321814,activation,0.4764140059268825
303,CpG_ptg000023l_1199651,FUN_013086,-0.43487275992750324,0.005044028665727809,repression,0.43487275992750324
304,CpG_ntLink_8_16166893,FUN_013086,0.39192853128391564,0.012379518871033857,activation,0.39192853128391564
305,CpG_ptg000004l_4757198,FUN_013086,0.3595704822984562,0.022677565173988865,activation,0.3595704822984562
306,CpG_ntLink_6_13134052,FUN_013086,0.5016030809066759,0.0009758125054978252,activation,0.5016030809066759
307,CpG_ptg000008l_12977384,FUN_013086,-0.40000698857728484,0.010545470352732194,repression,0.40000698857728484
308,CpG_ntLink_6_13134796,FUN_013086,0.49961804582916064,0.00102970285650725,activation,0.49961804582916064
309,CpG_ptg000030l_2148108,FUN_013086,0.4126107910086095,0.008148138398753653,activation,0.4126107910086095
310,CpG_ptg000008l_12977382,FUN_013086,-0.38676999597780654,0.013687142764710636,repression,0.38676999597780654
311,CpG_ptg000027l_2551260,FUN_013086,0.34418714484470053,0.029650025005286632,activation,0.34418714484470053
312,CpG_ntLink_6_13134040,FUN_013086,0.5605486654150102,0.00016863311730301177,activation,0.5605486654150102
313,CpG_ptg000018l_8065358,FUN_013086,-0.3162912130079521,0.046773837491769804,repression,0.3162912130079521
314,CpG_ptg000012l_8047034,FUN_013086,0.4153999851038672,0.007686081995159806,activation,0.4153999851038672
315,CpG_ptg000047l_4021456,FUN_013086,0.376769657967697,0.01655727484129256,activation,0.376769657967697
316,CpG_ntLink_6_13134839,FUN_013086,0.4280961144822656,0.005856411338059074,activation,0.4280961144822656
317,CpG_ntLink_6_13134512,FUN_013086,0.4510146254981881,0.003491139861979938,activation,0.4510146254981881
318,CpG_ptg000031l_10997042,FUN_013086,0.43597489357746133,0.004921605225461825,activation,0.43597489357746133
319,CpG_ptg000031l_10997035,FUN_013086,0.3521400632071612,0.025852189417945388,activation,0.3521400632071612
320,CpG_ptg000023l_17397340,FUN_013086,0.3638518191513521,0.02100088016462723,activation,0.3638518191513521
321,CpG_ptg000008l_12977338,FUN_013086,-0.3878020292062754,0.013416559338712516,repression,0.3878020292062754
322,CpG_ptg000031l_9119576,FUN_013086,-0.33037238749891745,0.037336636633375504,repression,0.33037238749891745
323,CpG_ptg000009l_7035575,FUN_013086,0.31967457792033416,0.04434701509538724,activation,0.31967457792033416
324,CpG_ntLink_6_13134803,FUN_013086,0.477648725249645,0.0018279389895611798,activation,0.477648725249645
325,CpG_ntLink_6_13134790,FUN_013086,0.4345685992769209,0.005078275997527577,activation,0.4345685992769209
326,CpG_ptg000027l_11257012,FUN_023753,0.31495998488506066,0.04775762273462971,activation,0.31495998488506066
327,CpG_ptg000024l_8612204,FUN_023753,0.42490034094668305,0.006277246813157345,activation,0.42490034094668305
328,CpG_ptg000004l_4759974,FUN_023753,0.3731095478255907,0.017727356973812464,activation,0.3731095478255907
329,CpG_ptg000016l_3294380,FUN_023753,0.34317486084580157,0.0301648750919658,activation,0.34317486084580157
330,CpG_ptg000031l_9119576,FUN_023753,0.31549345906123527,0.04736139700889571,activation,0.31549345906123527
331,CpG_ptg000027l_11256965,FUN_012072,0.3264451158484507,0.03979679219565421,activation,0.3264451158484507
332,CpG_ptg000009l_7035550,FUN_012072,0.3562752725752328,0.024042814235821903,activation,0.3562752725752328
333,CpG_ptg000020l_10589614,FUN_012072,0.3481076829793578,0.027723980351789686,activation,0.3481076829793578
334,CpG_ntLink_8_34790315,FUN_012072,0.3670695171286733,0.019810097145847652,activation,0.3670695171286733
335,CpG_ntLink_8_34790312,FUN_012072,0.37955062262756856,0.015712372950877927,activation,0.37955062262756856
336,CpG_ptg000009l_7035570,FUN_012072,0.3770003900522637,0.0164857480497036,activation,0.3770003900522637
337,CpG_ptg000011l_967757,FUN_012072,0.4339307496969352,0.005150750930400685,activation,0.4339307496969352
338,CpG_ptg000011l_8394054,FUN_012072,0.5771564456704273,9.667630960273162e-05,activation,0.5771564456704273
339,CpG_ptg000009l_7035562,FUN_012072,0.37249877391330954,0.017929225369231694,activation,0.37249877391330954
340,CpG_ptg000011l_967726,FUN_012072,0.4429944744655294,0.004200710759729541,activation,0.4429944744655294
341,CpG_ptg000009l_7035575,FUN_012072,0.3960632332112937,0.011409554990338982,activation,0.3960632332112937
342,CpG_ptg000021l_6264712,FUN_007577,-0.3575294472408019,0.023515345270008352,repression,0.3575294472408019
343,CpG_ptg000004l_4757244,FUN_007577,-0.346487965127004,0.028506756380618482,repression,0.346487965127004
344,CpG_ptg000025l_13842132,FUN_007577,-0.3322829374866374,0.03618554060169686,repression,0.3322829374866374
345,CpG_ptg000022l_5440529,FUN_007577,-0.3948369009699397,0.01169024431821771,repression,0.3948369009699397
346,CpG_ptg000027l_13568421,FUN_007577,-0.34384987028958397,0.029820751887305843,repression,0.34384987028958397
347,CpG_ptg000025l_13842125,FUN_007577,-0.34416277464054623,0.029662333996860326,repression,0.34416277464054623
348,CpG_ptg000023l_1199639,FUN_007577,0.3235946535485393,0.04166381181870858,activation,0.3235946535485393
349,CpG_ptg000027l_13568498,FUN_032813,0.33422120142277834,0.03504757845303329,activation,0.33422120142277834
350,CpG_ptg000021l_1750826,FUN_032813,0.3999132010034249,0.010565351642375691,activation,0.3999132010034249
351,CpG_ptg000029c_793095,FUN_032813,0.32311018396210583,0.04198809684835656,activation,0.32311018396210583
352,CpG_ptg000001l_3069524,FUN_032813,0.42622069979823607,0.006100311335268335,activation,0.42622069979823607
353,CpG_ptg000001l_3069457,FUN_032813,0.36838472185180604,0.019339936578827772,activation,0.36838472185180604
354,CpG_ptg000001l_3069507,FUN_032813,0.4362320713545226,0.004893412214514842,activation,0.4362320713545226
355,CpG_ptg000011l_8393957,FUN_032813,0.3251499372550239,0.04063649226069643,activation,0.3251499372550239
356,CpG_ptg000030l_2148141,FUN_032813,0.39317246575257403,0.012080596047916236,activation,0.39317246575257403
357,CpG_ptg000025l_13842062,FUN_032813,0.37953473654989844,0.015717094001331887,activation,0.37953473654989844
358,CpG_ptg000023l_1199651,FUN_032813,0.38924627720088334,0.013045524867572716,activation,0.38924627720088334
359,CpG_ptg000011l_8395973,FUN_032813,0.4058394485083277,0.00937022605770447,activation,0.4058394485083277
360,CpG_ptg000031l_8422817,FUN_032813,0.33256660202457594,0.03601713651047459,activation,0.33256660202457594
361,CpG_ptg000027l_11257209,FUN_032813,0.38816795376908914,0.013321715257499655,activation,0.38816795376908914
362,CpG_ptg000004l_4759974,FUN_032813,0.35992318298689036,0.02253534607594236,activation,0.35992318298689036
363,CpG_ptg000007l_9141311,FUN_032813,0.34011456563345493,0.03176636334122021,activation,0.34011456563345493
364,CpG_ptg000023l_1199639,FUN_032813,0.3849875576573619,0.014165365081068835,activation,0.3849875576573619
365,CpG_ptg000030l_2148036,FUN_032813,0.3130763489712797,0.04917808805699281,activation,0.3130763489712797
366,CpG_ptg000025l_13842137,FUN_032813,0.3318156940945924,0.03646433453676362,activation,0.3318156940945924
367,CpG_ptg000018l_13662264,FUN_032813,0.4170732585392769,0.007419848053715456,activation,0.4170732585392769
368,CpG_ptg000015l_6211723,FUN_032813,0.3506405375013131,0.02653561541268085,activation,0.3506405375013131
369,CpG_ptg000031l_8422870,FUN_032813,0.4478969125959718,0.003753453437284713,activation,0.4478969125959718
370,CpG_ptg000030l_2148096,FUN_032813,0.42508762437593,0.006251883143839648,activation,0.42508762437593
371,CpG_ptg000031l_8422874,FUN_032813,0.5003213728568525,0.0010103138667477561,activation,0.5003213728568525
372,CpG_ptg000027l_13568498,FUN_016886,0.31707992447609457,0.04619873872805076,activation,0.31707992447609457
373,CpG_ptg000031l_8422617,FUN_016886,0.40966159673292596,0.008662450781158569,activation,0.40966159673292596
374,CpG_ptg000012l_8046972,FUN_016886,0.3786550859845672,0.015980385416180756,activation,0.3786550859845672
375,CpG_ptg000031l_13053283,FUN_016886,0.40841738918353776,0.00888763820034455,activation,0.40841738918353776
376,CpG_ptg000001l_3069524,FUN_016886,0.3812868386725329,0.015203564997289712,activation,0.3812868386725329
377,CpG_ptg000030l_3155880,FUN_016886,0.36985947410061426,0.018823905172377975,activation,0.36985947410061426
378,CpG_ptg000031l_13053277,FUN_016886,0.3611215563141217,0.02205767351165545,activation,0.3611215563141217
379,CpG_ptg000024l_8612204,FUN_016886,0.40020455215166606,0.010503694861108762,activation,0.40020455215166606
380,CpG_ptg000031l_13053265,FUN_016886,0.41404205609378575,0.0079081408238079,activation,0.41404205609378575
381,CpG_ptg000001l_3069507,FUN_016886,0.5001042524870779,0.0010162644532898724,activation,0.5001042524870779
382,CpG_ptg000016l_3294415,FUN_016886,0.36542928269071323,0.020409833219498373,activation,0.36542928269071323
383,CpG_ptg000007l_10142552,FUN_016886,0.47134337159055545,0.002140499375205068,activation,0.47134337159055545
384,CpG_ptg000018l_14489745,FUN_016886,0.48213234591032855,0.0016308791230599867,activation,0.48213234591032855
385,CpG_ptg000031l_8422563,FUN_016886,0.38008733322977223,0.015553574319639907,activation,0.38008733322977223
386,CpG_ptg000027l_11257209,FUN_016886,0.3271333799128072,0.039356354066390056,activation,0.3271333799128072
387,CpG_ptg000008l_12977384,FUN_016886,0.313837127993326,0.048600336771015995,activation,0.313837127993326
388,CpG_ptg000007l_9141311,FUN_016886,0.34232838738452565,0.030601033193023475,activation,0.34232838738452565
389,CpG_ptg000011l_8396448,FUN_016886,0.47368596393314993,0.002019279900928092,activation,0.47368596393314993
390,CpG_ptg000007l_9141334,FUN_016886,0.3893634034501966,0.01301582012742572,activation,0.3893634034501966
391,CpG_ptg000001l_3069526,FUN_016886,0.35667265281080385,0.02387463272402813,activation,0.35667265281080385
392,CpG_ptg000001l_3069524,FUN_042882,0.4896142871930279,0.0013435513318453918,activation,0.4896142871930279
393,CpG_ptg000023l_36913036,FUN_042882,0.3160059311753598,0.046983272567556876,activation,0.3160059311753598
394,CpG_ptg000015l_6211680,FUN_042882,0.3207438999893975,0.04360157907949766,activation,0.3207438999893975
395,CpG_ptg000004l_4757512,FUN_042882,-0.31606291995631963,0.04694137476560999,repression,0.31606291995631963
396,CpG_ptg000001l_3069507,FUN_042882,0.4767405586296859,0.0018703175663315767,activation,0.4767405586296859
397,CpG_ptg000031l_8422563,FUN_042882,0.39335202168195504,0.012037959220683823,activation,0.39335202168195504
398,CpG_ptg000030l_2148033,FUN_042882,0.3430868874813343,0.03020996459866398,activation,0.3430868874813343
399,CpG_ptg000011l_8392776,FUN_042882,0.3533582638627786,0.025307791885273836,activation,0.3533582638627786
400,CpG_ptg000030l_2148036,FUN_042882,0.4172337649775353,0.007394732252490148,activation,0.4172337649775353
401,CpG_ptg000011l_8391132,FUN_042882,-0.3224115850189287,0.0424593179823247,repression,0.3224115850189287
402,CpG_ptg000015l_6211723,FUN_042882,0.4580559956772874,0.0029568361654247143,activation,0.4580559956772874
403,CpG_ntLink_8_23080768,FUN_042882,0.34311402857784407,0.030196047888173858,activation,0.34311402857784407
404,CpG_ptg000001l_3069526,FUN_042882,0.4350034630610414,0.0050293736445320356,activation,0.4350034630610414
405,CpG_ptg000011l_8391178,FUN_042882,-0.37907888257852573,0.015853076487403635,repression,0.37907888257852573
406,CpG_ptg000011l_8393678,FUN_006227,-0.39239244104722487,0.012267312495956976,repression,0.39239244104722487
407,CpG_ptg000012l_8046997,FUN_006227,0.3522558603810268,0.025800026778992517,activation,0.3522558603810268
408,CpG_ptg000027l_11257181,FUN_006227,0.32967940675847396,0.03776147457619584,activation,0.32967940675847396
409,CpG_ptg000012l_8047014,FUN_006227,0.4133891382503078,0.008016859101987727,activation,0.4133891382503078
410,CpG_ptg000030l_2148033,FUN_006227,0.3845414163718306,0.014287252755729719,activation,0.3845414163718306
411,CpG_ptg000027l_11257209,FUN_006227,0.3377184195670614,0.033068568296339966,activation,0.3377184195670614
412,CpG_ntLink_8_34790345,FUN_006227,0.33349525448015926,0.03547030084424712,activation,0.33349525448015926
413,CpG_ptg000030l_2148036,FUN_006227,0.32277152246511126,0.04221599863773293,activation,0.32277152246511126
414,CpG_ptg000027l_11257129,FUN_006227,0.3701290109312294,0.01873085181776159,activation,0.3701290109312294
